ts,Ts,HighMomentum,LowMomentum,FastMomentum,Volatility,NormClose,NormVolume,Delta,HighAlpha,HighBeta,LowAlpha,LowBeta,LowGamma,Meditation,MidGamma,Theta
2022-02-23 14:14:00+00:00,1645625640,1.0047505946637365,0.9903031379687682,1.0005273118699292,0.000410707531287,0.1240220296766597,0.0654562278266088,12967.0,21279.0,3561.0,8755.0,9585.0,5828.0,74.0,1135.0,21660.0
2022-02-23 14:15:00+00:00,1645625700,1.002819246102575,0.9894118345689764,0.9984586084977672,0.0003969558126811,0.0139720345218634,0.0196443116654046,652450.0,533.0,261.0,2179.0,384.0,174.0,54.0,92.0,6409.0
2022-02-23 14:16:00+00:00,1645625760,1.0034931462966468,0.9875020237944276,0.9969358726958556,0.0004613728646478,0.0,0.1974330566170833,16603.0,1165.0,4210.0,4334.0,7140.0,2690.0,23.0,950.0,42251.0
2022-02-23 14:17:00+00:00,1645625820,1.000442873198603,0.989562629102636,1.0008022429749912,0.0008053362496799,0.6386871875640986,0.0128891688283549,69087.0,2358.0,833.0,2680.0,1326.0,1007.0,61.0,400.0,9356.0
2022-02-23 14:30:00+00:00,1645626600,1.0053033332572767,0.9903031379687682,1.0005391581050944,0.0004009828923464,0.2302227353651275,0.0429332689116949,22425.0,4574.0,14349.0,3569.0,3963.0,5416.0,35.0,959.0,18408.0
2022-02-23 14:31:00+00:00,1645626660,1.0028042575224534,0.9894118345689764,1.000941878587338,0.0004157977193992,0.1294947874123746,0.0151480187388828,8449.0,5563.0,16910.0,9549.0,2179.0,7095.0,51.0,1487.0,21604.0
2022-02-23 14:32:00+00:00,1645626720,1.004999928075432,0.9853596196379992,0.9984405896748988,0.000484078271066,0.0600332140701491,0.1801071797870339,7913.0,2977.0,5579.0,8166.0,6574.0,2617.0,41.0,751.0,21704.0
2022-02-23 14:33:00+00:00,1645626780,1.0001551867898888,0.9895856423301852,1.0016041730362928,0.0008082243109434,0.7013460666466451,0.0305961402427467,3473.0,3032.0,6097.0,2097.0,2832.0,6023.0,37.0,4936.0,10971.0
2022-02-23 14:34:00+00:00,1645626840,1.0069895764663446,0.9848913210642004,1.0030336256580656,0.0008138253770668,0.9101812761112816,0.113925741975988,515107.0,23191.0,12101.0,6173.0,21900.0,5095.0,34.0,1498.0,275658.0
2022-02-23 14:35:00+00:00,1645626900,1.0059028121249003,0.9929723467696054,1.0000077871410096,0.0004968276892033,0.2923989645836595,0.2112900337310944,8953.0,2810.0,5940.0,2155.0,4498.0,5631.0,54.0,778.0,1490.0
2022-02-23 14:36:00+00:00,1645626960,1.0086566507184378,0.99034645341683,1.0017039822723997,0.0005234756127468,0.3782785765636342,0.137898255697645,45200.0,4237.0,4397.0,19090.0,5810.0,3870.0,75.0,2903.0,9171.0
2022-02-23 14:37:00+00:00,1645627020,1.0012123837488,0.9961706911327868,0.9976643860524722,0.0004352408936459,0.2995793100675771,0.059260907391387,562694.0,11763.0,7125.0,3354.0,4276.0,5887.0,66.0,3445.0,31945.0
2022-02-23 14:38:00+00:00,1645627080,1.0026512525464657,0.9953446898470948,0.9977563208311296,0.0003864993858905,0.0,0.2556402108155985,9428.0,1709.0,5622.0,629.0,3685.0,3004.0,24.0,1394.0,40962.0
2022-02-23 14:39:00+00:00,1645627140,1.0035751704470302,0.9895600617117912,0.9998389770356002,0.0005461688628225,0.7648752593522318,0.1698082057730994,1688048.0,28243.0,12965.0,28421.0,39735.0,7831.0,47.0,1764.0,26155.0
2022-02-23 14:40:00+00:00,1645627200,1.0099891384155604,0.9853064362634744,1.004791005677002,0.0006093032057061,0.9756565279322018,0.0616712413645433,136406.0,28715.0,8992.0,31718.0,13326.0,2592.0,61.0,2227.0,56234.0
2022-02-23 14:41:00+00:00,1645627260,1.0206413191179773,0.979776128272158,0.9996909884817716,0.0008043828386055,0.6759201641673842,0.2228637887359128,544241.0,9683.0,6291.0,30969.0,11742.0,1421.0,60.0,804.0,38261.0
2022-02-23 14:42:00+00:00,1645627320,1.0122701318381646,0.9860850561267068,0.999098354277774,0.0007661563346847,0.6998026092199116,0.0408012972069395,27682.0,12597.0,4282.0,66353.0,7042.0,6827.0,83.0,1365.0,42465.0
2022-02-23 14:43:00+00:00,1645627380,1.0048376318462895,0.987055138668224,1.0038269280579193,0.0006447843525191,0.9995686573793356,0.2098801001323392,171102.0,4455.0,3193.0,4780.0,1516.0,1678.0,34.0,872.0,54005.0
2022-02-23 14:44:00+00:00,1645627440,1.0100992664849868,0.9884597492256548,1.0032629019455486,0.0006109087438167,1.0,0.3375071262348394,98306.0,3661.0,10494.0,7359.0,7373.0,15985.0,47.0,2359.0,25084.0
2022-02-23 14:45:00+00:00,1645627500,1.0131820685027104,0.9864140359853272,0.9940259709312218,0.0007009730624031,0.5473884924741735,0.0143107303898067,6923.0,18287.0,11005.0,17332.0,8759.0,3969.0,51.0,1114.0,18777.0
2022-02-23 14:46:00+00:00,1645627560,1.0056080000621157,0.990541268628836,1.0009793633612625,0.0006089518102574,0.316927676965886,0.251107904845727,14239.0,7063.0,5319.0,12853.0,4943.0,2923.0,80.0,2628.0,15940.0
2022-02-23 14:47:00+00:00,1645627620,1.0036004144296122,0.9878236253234096,1.00245461710351,0.0005975032133546,0.2897801273972372,0.0525413390302767,3924.0,6960.0,6866.0,3827.0,4306.0,3634.0,67.0,1700.0,24887.0
2022-02-23 14:48:00+00:00,1645627680,1.0020956967325898,0.9925834402055318,1.000982146679138,0.0004531885716068,0.8155887686351071,0.0684676821030455,303.0,2560.0,12882.0,1239.0,4343.0,10378.0,34.0,6819.0,9037.0
2022-02-23 14:49:00+00:00,1645627740,1.0093884453124229,0.9869708539627946,1.0001867345188098,0.0005646464584582,0.9776787707928118,0.1909502735688208,20592.0,4186.0,6390.0,5317.0,2942.0,11105.0,66.0,1217.0,9585.0
2022-02-23 14:50:00+00:00,1645627800,1.015062246502041,0.9851415847199456,1.001868823914513,0.0005261970989691,0.8943806272240087,0.0776124269433008,11257.0,3310.0,9993.0,12783.0,12203.0,8192.0,34.0,5226.0,17773.0
2022-02-23 14:51:00+00:00,1645627860,1.0049171195156064,0.9934785984282716,0.9990063745192754,0.0005166883548537,0.5831610543308282,0.0431847549227519,18142.0,5617.0,7600.0,5690.0,7045.0,6706.0,30.0,2885.0,12658.0
2022-02-23 14:52:00+00:00,1645627920,1.0036360104494015,0.9936234168567966,1.0006139548914,0.00045546382066,0.864834473221139,0.19427602518177,13760.0,1954.0,30197.0,4023.0,3713.0,30289.0,30.0,5789.0,5984.0
2022-02-23 14:53:00+00:00,1645627980,1.0065179268785225,0.9918596134942828,1.001215154953648,0.0004509289808462,0.981017979908986,0.0195780390911391,17017.0,1854.0,16219.0,668.0,4710.0,21231.0,40.0,1828.0,9890.0
2022-02-23 14:54:00+00:00,1645628040,1.010732249203181,0.988868869672206,0.9989060774234008,0.0004880807344087,0.5876154222219128,0.0994384869281501,11583.0,4198.0,26875.0,2647.0,1888.0,4873.0,41.0,2451.0,13870.0
2022-02-23 14:55:00+00:00,1645628100,1.0066522542773788,0.9922805073917392,0.9978825072961224,0.0005580360129241,0.7098305188230986,0.0576670546915982,11437.0,10725.0,18822.0,1673.0,3159.0,10310.0,50.0,3592.0,16252.0
2022-02-23 14:56:00+00:00,1645628160,1.003283048100776,0.9927905340655024,1.001305838222554,0.000615091667883,0.3114163629909544,0.011124619854741,66753.0,8026.0,9257.0,10186.0,5397.0,5062.0,38.0,2098.0,19170.0
2022-02-23 14:57:00+00:00,1645628220,1.002632358042313,0.9885129941825131,1.002863368163855,0.0005340721961222,0.5563125416242392,0.0820216279366772,21316.0,967.0,20818.0,1584.0,4606.0,2598.0,35.0,2599.0,24584.0
2022-02-23 14:58:00+00:00,1645628280,1.0016732760523832,0.9874280415922674,1.002110025191388,0.0007283948945529,0.2208085826451318,0.0134204406552691,63874.0,2746.0,15853.0,6001.0,5417.0,8415.0,38.0,3401.0,3978.0
2022-02-24 13:56:00+00:00,1645710960,1.0004195107854947,0.989562629102636,1.0006088785513387,0.0008043441239334,0.6613470922082184,0.0263774735314706,336439.0,7554.0,8771.0,16009.0,10212.0,2251.0,30.0,1281.0,139702.0
2022-02-24 13:57:00+00:00,1645711020,1.00179317162342,0.9900471346490074,1.0003706535750692,0.0007824869161947,0.6705969598045723,0.0244007233721052,106564.0,7528.0,3818.0,7644.0,6059.0,2033.0,51.0,1143.0,16598.0
2022-02-24 13:58:00+00:00,1645711080,1.0151573822734707,0.9850013049061036,0.9982475808918888,0.000791212162693,0.6787257381197295,0.0629509645986485,76160.0,4773.0,2139.0,930.0,7024.0,5694.0,17.0,1340.0,101398.0
2022-02-24 13:59:00+00:00,1645711140,1.0079020969815242,0.99034645341683,0.9986916095955148,0.0004992515514688,0.0,0.3988652893638001,18876.0,5354.0,3349.0,4542.0,2083.0,3836.0,53.0,1112.0,23088.0
2022-02-24 14:00:00+00:00,1645711200,1.0032210782983435,0.99034645341683,1.0014178474390607,0.0004832910791722,0.5798294895344274,0.0588279744077441,165585.0,4036.0,2549.0,8486.0,3188.0,3383.0,40.0,1797.0,44155.0
2022-02-24 14:01:00+00:00,1645711260,1.0026278655594865,0.9959117452079724,1.0002594839341836,0.0003800766504339,0.196492364405726,0.1838312625843532,42005.0,5481.0,2289.0,1049.0,1146.0,3220.0,57.0,1007.0,16956.0
2022-02-24 14:02:00+00:00,1645711320,1.0037223506353912,0.9895600617117912,0.999977026528996,0.0005350491607459,0.7870375698559393,0.116697858270246,43280.0,1627.0,3740.0,6434.0,1116.0,2136.0,63.0,1101.0,14449.0
2022-02-24 14:03:00+00:00,1645711380,1.0046211641359666,0.9905789172531988,1.0026176172044934,0.0005667079520714,0.9685471486733612,0.1661025168680158,702219.0,10851.0,10195.0,53221.0,37639.0,2070.0,40.0,871.0,81230.0
2022-02-24 14:04:00+00:00,1645711440,1.017971164589411,0.9794566477511916,0.9965824207550122,0.0008028485033958,0.7676388910104792,0.1737910860860212,24417.0,4992.0,5279.0,6183.0,3879.0,930.0,74.0,637.0,22385.0
2022-02-24 14:05:00+00:00,1645711500,1.0142508715055438,0.985896547589038,0.9998272665878348,0.0007629234673792,0.6584777278303472,0.1298694358093215,77460.0,4872.0,7555.0,3151.0,3371.0,2541.0,51.0,437.0,27332.0
2022-02-24 14:06:00+00:00,1645711560,1.0082915369393417,0.9892999635977152,1.0000274232125312,0.0007182093943437,0.5570155196852146,0.0376793636569753,7893.0,3873.0,16769.0,8421.0,4153.0,2966.0,60.0,3261.0,12788.0
2022-02-24 14:07:00+00:00,1645711620,1.0114510370769458,0.9858077319564688,0.998638376072588,0.0006309085251191,0.8698275102624557,0.2338188539274867,25747.0,3483.0,6115.0,14075.0,21710.0,7743.0,40.0,7887.0,23008.0
2022-02-24 14:08:00+00:00,1645711680,1.0106208933195056,0.9891102601328688,1.0004387895599811,0.0005819606830554,0.9447617245101952,0.1426332675834278,28431.0,9173.0,11299.0,10990.0,4507.0,3537.0,61.0,1517.0,12599.0
2022-02-24 14:09:00+00:00,1645711740,1.0059766796669565,0.990541268628836,0.9997070135003716,0.0006388793781669,0.1174436661852336,0.0291020021021481,16382.0,1324.0,3171.0,3161.0,4126.0,4227.0,50.0,1493.0,8832.0
2022-02-24 14:10:00+00:00,1645711800,1.004123115128517,0.9886202260013854,0.999657738924628,0.0005830311359134,0.1016529605703529,0.1116495113025446,31549.0,911.0,2341.0,3939.0,1527.0,997.0,60.0,1113.0,39130.0
2022-02-24 14:11:00+00:00,1645711860,1.0021790041368706,0.9925834402055318,1.0011906445811425,0.0004652059895792,0.4633894357455761,0.2357743391946988,15032.0,4719.0,1513.0,2128.0,2726.0,2261.0,83.0,425.0,4641.0
2022-02-24 14:12:00+00:00,1645711920,1.0047422024628945,0.989866324185963,0.9992641674096462,0.0004843425788846,0.8645149753492231,0.1059631386314655,3140.0,2621.0,1787.0,1469.0,5514.0,773.0,40.0,1525.0,3917.0
2022-02-24 14:13:00+00:00,1645711980,1.0127011062643572,0.9849315124152048,0.9988332776507398,0.00053938738415,0.8496655357368682,0.0791189555232292,33786.0,2257.0,3914.0,4129.0,1432.0,713.0,90.0,653.0,1961.0
2022-02-24 14:14:00+00:00,1645712040,1.010701555549744,0.9891402254485476,1.001692692697169,0.0005272811861746,0.8835542857252128,0.0345064652091892,6796.0,1671.0,2807.0,332.0,1938.0,448.0,10.0,645.0,3648.0
2022-02-24 14:15:00+00:00,1645712100,1.0024249769934646,0.9954058370003004,1.0006175769496546,0.0004187666329116,0.2998386041868233,0.0601898768998117,3284.0,3506.0,5629.0,9679.0,2543.0,579.0,47.0,524.0,6917.0
2022-02-24 14:16:00+00:00,1645712160,1.00383867455707,0.9925465873438204,1.0000725453746615,0.0004554113487524,0.903165615117229,0.0917173881467412,12119.0,1143.0,2485.0,3438.0,648.0,764.0,48.0,1597.0,13810.0
2022-02-24 14:17:00+00:00,1645712220,1.0092426219718107,0.9885078400177638,0.9987321164033433,0.0004798324439178,0.8226731564395943,0.1462908147899245,3324.0,1917.0,2821.0,1377.0,2050.0,1196.0,56.0,1569.0,6380.0
2022-02-24 14:18:00+00:00,1645712280,1.0079822036270836,0.9920810073844948,1.0007062919887604,0.0005547803646791,0.9602968785067676,0.0315038930631431,5948.0,3583.0,1557.0,4070.0,4043.0,2019.0,51.0,1272.0,25933.0
2022-02-24 14:19:00+00:00,1645712340,1.005809057971309,0.9927905340655024,0.9997360004230436,0.000567318112328,0.6743372850688181,0.0424311003427789,7622.0,1972.0,3335.0,9299.0,4640.0,961.0,74.0,1530.0,6969.0
2022-02-24 14:20:00+00:00,1645712400,1.008861911193772,0.9885129941825131,0.9980456080819592,0.0005914734688052,0.0998732516765276,0.1128771227616751,652436.0,31970.0,18964.0,73936.0,8838.0,22332.0,66.0,11571.0,137786.0
2022-02-25 01:41:00+00:00,1645753260,1.0048208785777886,0.9929723467696054,0.998841341989516,0.000490632497809,0.1503007926436734,0.1225180931480794,20574.0,3325.0,3799.0,17077.0,5965.0,3956.0,83.0,2751.0,16803.0
2022-02-25 01:42:00+00:00,1645753320,1.0087524009720206,0.99034645341683,1.0013475363103908,0.0005226092968342,0.4136974224483815,0.0754477181229738,33908.0,25825.0,13533.0,102123.0,12363.0,3515.0,84.0,1981.0,96417.0
2022-02-25 01:43:00+00:00,1645753380,1.0014044752766829,0.9961706911327868,0.9984894518582376,0.0004352856479055,0.3841593604326104,0.1262245465140453,33779.0,6485.0,3481.0,24322.0,9371.0,3778.0,84.0,1608.0,17949.0
2022-02-25 01:44:00+00:00,1645753440,1.0031515945250924,0.9955182609395304,0.9984041155511356,0.0003857932043942,0.0346722375419689,0.0890915780462202,16409.0,9205.0,7820.0,3550.0,12019.0,4829.0,43.0,1531.0,14093.0
2022-02-25 01:45:00+00:00,1645753500,1.0038387118098195,0.9895600617117912,1.0002145340592377,0.0005417976182049,0.7952354832790423,0.1202692136724631,5518.0,18569.0,4972.0,24717.0,12924.0,5292.0,60.0,2444.0,26564.0
2022-02-25 01:46:00+00:00,1645753560,1.009871289767903,0.9853064362634744,1.0052853154891686,0.0006116918241858,0.9743016682268718,0.0813447809751346,8673.0,9515.0,6930.0,2988.0,5752.0,3669.0,43.0,2155.0,42769.0
2022-02-25 01:47:00+00:00,1645753620,1.0209742333118832,0.9794566477511916,0.9977652512828692,0.0008014290222427,0.6126657215764262,0.2370198442449616,34203.0,27477.0,3026.0,7512.0,3854.0,2020.0,67.0,922.0,9890.0
2022-02-25 01:48:00+00:00,1645753680,1.0125135213648864,0.9860850561267068,1.0001234781182755,0.0007661737563064,0.7086575161432389,0.0114871127086674,20118.0,12324.0,7917.0,3424.0,17508.0,5103.0,57.0,990.0,7354.0
2022-02-25 01:49:00+00:00,1645753740,1.0028963895223253,0.9873180113957162,1.0040164264437808,0.0006518434643588,1.0,0.8403618019928996,7281.0,4432.0,12768.0,9203.0,2115.0,3751.0,81.0,1411.0,11464.0
2022-02-25 01:50:00+00:00,1645753800,1.011642615001646,0.9884913754828064,1.0024725719973453,0.0006248399102575,1.0,0.4017852191382332,2589681.0,44811.0,5089.0,86939.0,9615.0,6307.0,70.0,2420.0,131443.0
2022-02-25 01:51:00+00:00,1645753860,1.01262237249178,0.9864140359853272,0.9938639174532672,0.0007026696049485,0.5532342971407136,0.028641022312398,5956.0,12781.0,1649.0,3061.0,3184.0,1869.0,70.0,786.0,59398.0
2022-02-25 01:52:00+00:00,1645753920,1.0058684632943284,0.990541268628836,1.0010671471462596,0.0006266820773143,0.3371730359590185,0.0067110124831454,16679.0,6482.0,5150.0,15970.0,3092.0,4467.0,40.0,1891.0,33454.0
2022-02-25 01:53:00+00:00,1645753980,1.0038676102901192,0.9878236253234096,1.0022108983685618,0.0005982521773323,0.2518432289311064,0.1366053471289824,13914.0,6320.0,4527.0,12771.0,3648.0,7395.0,66.0,3173.0,9071.0
2022-02-25 01:54:00+00:00,1645754040,1.0032106457171368,0.9925834402055318,1.0022932933341386,0.0004567210316078,0.7864385565159995,0.1317689097074275,6102.0,5190.0,9704.0,11819.0,2741.0,6291.0,34.0,1216.0,25161.0
2022-02-25 01:55:00+00:00,1645754100,1.0082332697262364,0.9869708539627946,1.0001171348306928,0.0005682978602698,0.950484652197064,0.1528969612390394,10105.0,4748.0,4027.0,2380.0,3355.0,1811.0,61.0,1162.0,10919.0
2022-02-25 01:56:00+00:00,1645754160,1.0151501201373192,0.9850759805502758,1.00182636043743,0.0005259649569894,0.8798026552162196,0.0652387403365626,7162.0,1853.0,1958.0,26222.0,6826.0,2177.0,51.0,501.0,3281.0
2022-02-25 01:57:00+00:00,1645754220,1.0052562828727312,0.9934785984282716,0.9986427099060996,0.0005183294990827,0.4825330367987449,0.2217613872218919,3802.0,2765.0,8283.0,4738.0,7797.0,1246.0,54.0,1592.0,5927.0
2022-02-25 01:58:00+00:00,1645754280,1.0035248785505615,0.9936234168567966,1.0022547480865711,0.0004571993269668,0.9008223452919398,0.1037818824609768,22775.0,6560.0,3265.0,4461.0,4395.0,3678.0,43.0,1921.0,20158.0
2022-02-25 01:59:00+00:00,1645754340,1.0051718153833649,0.9920185177729632,1.0017444852643729,0.000453937872833,1.0,0.1490787581524681,9840.0,1770.0,3684.0,6258.0,4539.0,2310.0,51.0,1170.0,12040.0
2022-02-25 02:00:00+00:00,1645754400,1.0110210767921337,0.9885078400177638,0.9985546181647654,0.0004891592785327,0.6025828682895287,0.132514183509754,25606.0,14352.0,6750.0,13300.0,2049.0,1827.0,88.0,1794.0,15631.0
2022-02-25 02:15:00+00:00,1645755300,1.0026746454737312,0.9959117452079724,0.9995069136314576,0.0003919180623534,0.2062665779990867,0.0371183655769453,4665.0,4158.0,5718.0,9828.0,4656.0,1884.0,81.0,917.0,2676.0
2022-02-25 02:16:00+00:00,1645755360,1.005246617794795,0.9895600617117912,1.0061155599301987,0.0005065347650309,0.7369089624415939,0.3639781060816131,3816.0,1216.0,5809.0,12917.0,4556.0,1293.0,47.0,1224.0,36451.0
2022-02-25 02:17:00+00:00,1645755420,1.001182215526979,0.9918175918929796,0.9987386132180748,0.0005449240298529,0.7906888700979673,0.2417274527292435,115037.0,18650.0,2393.0,24245.0,6573.0,2705.0,44.0,1210.0,75673.0
2022-02-25 02:18:00+00:00,1645755480,1.0160766577958205,0.9794566477511916,1.0022877084146125,0.0007509144296471,0.9391539694446648,0.1760230354552349,5825.0,4402.0,6127.0,9372.0,8481.0,869.0,60.0,1919.0,25265.0
2022-02-25 02:19:00+00:00,1645755540,1.0141422992347742,0.985412498715646,1.005492331380066,0.0007488912575936,0.7108394471779295,0.1475772390013737,9676.0,7306.0,3816.0,10494.0,3130.0,1792.0,48.0,808.0,21697.0
2022-02-25 02:20:00+00:00,1645755600,1.011077679264485,0.9889849928411484,0.9996855061358894,0.0007522281954856,0.6543029729475048,0.0483739774941845,7668.0,3268.0,3256.0,5563.0,2362.0,2393.0,61.0,1747.0,18018.0
2022-02-25 02:21:00+00:00,1645755660,1.01137310088972,0.9858077319564688,1.002853784355443,0.0006336840024479,0.9782068151284532,0.0982739124922172,331909.0,6520.0,3544.0,1256.0,5153.0,1514.0,35.0,1578.0,67886.0
2022-02-25 02:22:00+00:00,1645755720,1.0095011452407077,0.9890257017583288,1.0001858381174609,0.0005872178897934,0.9165883498692764,0.051892475586097,6315.0,7693.0,4812.0,19955.0,2729.0,3822.0,53.0,2097.0,12392.0
2022-02-25 02:23:00+00:00,1645755780,1.0089745706944486,0.990541268628836,1.000198035463521,0.0006618566121901,0.2298701997701111,0.2452006232283727,8590.0,5564.0,5618.0,7082.0,4755.0,4215.0,51.0,1034.0,14236.0
2022-02-25 02:24:00+00:00,1645755840,1.0068085038337349,0.9902158196844996,0.9970454924815216,0.0005984656094524,0.0,0.3135839543341851,24480.0,9877.0,3432.0,5174.0,4685.0,1729.0,61.0,1612.0,5199.0
2022-02-25 02:25:00+00:00,1645755900,1.000420436372088,0.9883197047262924,1.0010242633175583,0.0005851320125172,0.1627931198157208,0.1035599756682592,4044.0,2907.0,17736.0,3622.0,5151.0,2813.0,53.0,3769.0,19722.0
2022-02-25 02:26:00+00:00,1645755960,1.005630008999913,0.989866324185963,1.000657655701146,0.0005243345256924,0.8390360512992779,0.1730491161715964,50925.0,10694.0,3445.0,1121.0,3507.0,5764.0,60.0,1488.0,25445.0
2022-02-25 02:27:00+00:00,1645756020,1.0142984937746888,0.9853448257968443,1.0029564275000336,0.0005609189608317,1.0,0.1983820958527795,7490.0,5176.0,6430.0,10200.0,5196.0,2710.0,61.0,1932.0,9061.0
2022-02-25 02:28:00+00:00,1645756080,1.0126879375345983,0.9874710292634796,0.9998599885831332,0.0005354848503779,0.8226484132240343,0.1044194467997235,15415.0,1398.0,5504.0,2644.0,10713.0,2559.0,48.0,1452.0,13556.0
2022-02-25 02:29:00+00:00,1645756140,1.0019440737420795,0.9954058370003004,0.9985920542836212,0.0004388005645096,0.0790811729816935,0.0229890214013682,43100.0,2419.0,1330.0,14839.0,3149.0,742.0,67.0,970.0,14554.0
2022-02-25 02:30:00+00:00,1645756200,1.0053589657032118,0.9926349054571886,1.0003451208688392,0.0004617035301522,0.9516705603586876,0.0669674248085473,19821.0,6602.0,8330.0,2569.0,5315.0,8771.0,34.0,1691.0,20409.0
